model,pretrained,corruption,severity,prompt_id,prompt_template,method,n_samples,accuracy,ece,nll,brier,aurc,risk_at_80,elapsed_seconds,seed
ViT-B-32,openai,jpeg_compression,1,p11,"{label}, shown in a photograph.",single,10000,0.7559,0.07629678018093106,0.755540778464047,0.34783306369823,0.07992523291739084,0.155375,16.3266,20260723
ViT-B-32,openai,jpeg_compression,1,ensemble,mean probability across all frozen prompts,ensemble,10000,0.7666,0.10671769107729198,0.755996007189585,0.34049196791996605,0.07103451051647164,0.146,16.3266,20260723
ViT-B-32,openai,jpeg_compression,2,p00,a photo of a {label}.,single,10000,0.6746,0.031842838552594205,0.9662096998752667,0.4278645761173007,0.1158323587043918,0.2235,16.0663,20260723
ViT-B-32,openai,jpeg_compression,2,p01,a photograph depicting {label}.,single,10000,0.6702,0.049774584865570064,0.9613640096213018,0.4348914522074638,0.12185389973145064,0.234,16.0663,20260723
ViT-B-32,openai,jpeg_compression,2,p02,an image of the object {label}.,single,10000,0.6876,0.10171288222223518,0.9675022668562924,0.4330677158450825,0.11793761705136237,0.2185,16.0663,20260723
ViT-B-32,openai,jpeg_compression,2,p03,a picture showing {label}.,single,10000,0.6744,0.037179014739394216,0.9488169339522671,0.42735019279919306,0.11662109700023784,0.225125,16.0663,20260723
ViT-B-32,openai,jpeg_compression,2,p04,this image shows {label}.,single,10000,0.684,0.053325927533209305,0.9394996889149617,0.42326142436163255,0.1143484924248382,0.221625,16.0663,20260723
ViT-B-32,openai,jpeg_compression,2,p05,the main subject in this image is {label}.,single,10000,0.6754,0.08359363645464182,0.9810370914387778,0.4373371456765941,0.1188157606435378,0.23,16.0663,20260723
ViT-B-32,openai,jpeg_compression,2,p06,the object depicted here is {label}.,single,10000,0.6738,0.12166412511840462,1.037126819311526,0.4520989515462713,0.11862116084470363,0.22775,16.0663,20260723
ViT-B-32,openai,jpeg_compression,2,p07,a visual representation of {label}.,single,10000,0.6564,0.08854402800053358,1.0613229374314908,0.4622892444856792,0.13198308518327706,0.246875,16.0663,20260723
ViT-B-32,openai,jpeg_compression,2,p08,an example image of the class {label}.,single,10000,0.6604,0.09020334627777339,1.0723053637458626,0.4693157771648992,0.14092428727933448,0.245625,16.0663,20260723
ViT-B-32,openai,jpeg_compression,2,p09,this picture contains {label}.,single,10000,0.6643,0.06966552009433508,1.010780579072352,0.44470683620373175,0.12444720139757241,0.234125,16.0663,20260723
ViT-B-32,openai,jpeg_compression,2,p10,a natural image containing {label}.,single,10000,0.659,0.026323858059942716,1.0171978030549522,0.4427442245647754,0.12439013097195031,0.24175,16.0663,20260723
ViT-B-32,openai,jpeg_compression,2,p11,"{label}, shown in a photograph.",single,10000,0.6735,0.06254579040855167,0.960974832144576,0.43652413942713103,0.1267252610061039,0.233,16.0663,20260723
ViT-B-32,openai,jpeg_compression,2,ensemble,mean probability across all frozen prompts,ensemble,10000,0.6879,0.09447418927699328,0.9583215939495714,0.42691544421533545,0.11319183851019302,0.21625,16.0663,20260723
ViT-B-32,openai,jpeg_compression,3,p00,a photo of a {label}.,single,10000,0.6446,0.029593170802295204,1.0532390184301,0.4636523362566474,0.1373239942747336,0.25675,16.1945,20260723
ViT-B-32,openai,jpeg_compression,3,p01,a photograph depicting {label}.,single,10000,0.6345,0.03823216509819031,1.0507416398280205,0.47414395650882196,0.1483702116175214,0.275125,16.1945,20260723
ViT-B-32,openai,jpeg_compression,3,p02,an image of the object {label}.,single,10000,0.6523,0.09493831123113632,1.0499604489503047,0.4698098917457889,0.14104602382607584,0.252625,16.1945,20260723
ViT-B-32,openai,jpeg_compression,3,p03,a picture showing {label}.,single,10000,0.6428,0.02838189016431569,1.0378704632135674,0.46537543348431193,0.14047712334599866,0.263625,16.1945,20260723
ViT-B-32,openai,jpeg_compression,3,p04,this image shows {label}.,single,10000,0.6536,0.047195957693457594,1.0219716102449077,0.4582259480810405,0.13633474822196584,0.25675,16.1945,20260723
ViT-B-32,openai,jpeg_compression,3,p05,the main subject in this image is {label}.,single,10000,0.6409,0.07319588582515715,1.064189821337481,0.4727034415293943,0.14171562110092387,0.265375,16.1945,20260723
ViT-B-32,openai,jpeg_compression,3,p06,the object depicted here is {label}.,single,10000,0.6377,0.11097911040335894,1.1204486854268538,0.4866587807696489,0.14252191555848806,0.26325,16.1945,20260723
ViT-B-32,openai,jpeg_compression,3,p07,a visual representation of {label}.,single,10000,0.6232,0.08079970159977676,1.1476829665305783,0.49829501257256814,0.15581490662145264,0.280875,16.1945,20260723
ViT-B-32,openai,jpeg_compression,3,p08,an example image of the class {label}.,single,10000,0.6308,0.08561966262608767,1.154222547259273,0.504574028487498,0.16481170217610958,0.277125,16.1945,20260723
ViT-B-32,openai,jpeg_compression,3,p09,this picture contains {label}.,single,10000,0.6308,0.06155881084501742,1.0993489593065073,0.4812233279505319,0.14870788593027817,0.273625,16.1945,20260723
ViT-B-32,openai,jpeg_compression,3,p10,a natural image containing {label}.,single,10000,0.6269,0.019356776791810987,1.1039625215874158,0.478077772850847,0.14747889769085357,0.277625,16.1945,20260723
ViT-B-32,openai,jpeg_compression,3,p11,"{label}, shown in a photograph.",single,10000,0.6416,0.054343520332872874,1.0448017324181813,0.47346484569077657,0.1509627617192518,0.2675,16.1945,20260723
ViT-B-32,openai,jpeg_compression,3,ensemble,mean probability across all frozen prompts,ensemble,10000,0.6578,0.08979935643821955,1.0407990765818709,0.4626441715057491,0.13506938244113123,0.249375,16.1945,20260723
ViT-B-32,openai,jpeg_compression,4,p00,a photo of a {label}.,single,10000,0.6109,0.028011807645857353,1.1507717696317195,0.4995914308672349,0.15954237313567635,0.29175,16.0975,20260723
ViT-B-32,openai,jpeg_compression,4,p01,a photograph depicting {label}.,single,10000,0.5911,0.025011089792847614,1.154670018189161,0.5171117547943037,0.18018204134909765,0.321125,16.0975,20260723
ViT-B-32,openai,jpeg_compression,4,p02,an image of the object {label}.,single,10000,0.6076,0.08121703053265811,1.149233412760884,0.5103560349650988,0.17048403729286107,0.3005,16.0975,20260723
ViT-B-32,openai,jpeg_compression,4,p03,a picture showing {label}.,single,10000,0.5968,0.02747208036780359,1.1406182459508385,0.5064330329895704,0.1692523907699976,0.30925,16.0975,20260723
ViT-B-32,openai,jpeg_compression,4,p04,this image shows {label}.,single,10000,0.6242,0.04889640151560306,1.1147075905123225,0.49439088372677187,0.15874672820505492,0.287125,16.0975,20260723
ViT-B-32,openai,jpeg_compression,4,p05,the main subject in this image is {label}.,single,10000,0.606,0.06615059818178416,1.1601276834276457,0.5100093989354647,0.16726207882214258,0.302125,16.0975,20260723
ViT-B-32,openai,jpeg_compression,4,p06,the object depicted here is {label}.,single,10000,0.6006,0.10261358656734226,1.216357463392382,0.5242360952864217,0.16789358973968524,0.303625,16.0975,20260723
ViT-B-32,openai,jpeg_compression,4,p07,a visual representation of {label}.,single,10000,0.5906,0.0762164618238807,1.245854579239287,0.53652443352124,0.1836332947349835,0.323625,16.0975,20260723
ViT-B-32,openai,jpeg_compression,4,p08,an example image of the class {label}.,single,10000,0.5913,0.07411057897508146,1.2490016601364928,0.5418736292577134,0.19331041113081107,0.32175,16.0975,20260723
ViT-B-32,openai,jpeg_compression,4,p09,this picture contains {label}.,single,10000,0.5909,0.05015474179536102,1.203166326117212,0.5208619482131343,0.17635018773657543,0.317625,16.0975,20260723
ViT-B-32,openai,jpeg_compression,4,p10,a natural image containing {label}.,single,10000,0.5948,0.024595293332636346,1.203652350184026,0.5152383006340454,0.17027817571551346,0.307,16.0975,20260723
ViT-B-32,openai,jpeg_compression,4,p11,"{label}, shown in a photograph.",single,10000,0.607,0.049952162736654294,1.1404831901759729,0.5122723520535588,0.177047047531498,0.304875,16.0975,20260723
ViT-B-32,openai,jpeg_compression,4,ensemble,mean probability across all frozen prompts,ensemble,10000,0.6179,0.08019191027432679,1.136113711934764,0.5006726239809984,0.16075481903782535,0.289125,16.0975,20260723
ViT-B-32,openai,jpeg_compression,5,p00,a photo of a {label}.,single,10000,0.5664,0.024062508717179288,1.2798098767086195,0.5472998977086577,0.19426983406145418,0.345,16.1507,20260723
ViT-B-32,openai,jpeg_compression,5,p01,a photograph depicting {label}.,single,10000,0.5293,0.027309616725146774,1.2947509560302901,0.5754579308896582,0.2280329631007714,0.389125,16.1507,20260723
ViT-B-32,openai,jpeg_compression,5,p02,an image of the object {label}.,single,10000,0.5516,0.07229943467080595,1.2858897368665951,0.566304950986957,0.21418912664562412,0.361375,16.1507,20260723
ViT-B-32,openai,jpeg_compression,5,p03,a picture showing {label}.,single,10000,0.5436,0.028972925639152516,1.2768084572207419,0.5609650343960859,0.21117933924574012,0.370375,16.1507,20260723
ViT-B-32,openai,jpeg_compression,5,p04,this image shows {label}.,single,10000,0.5703,0.03572500799894332,1.2390777450565906,0.5434289189439775,0.19732388903386605,0.346375,16.1507,20260723
ViT-B-32,openai,jpeg_compression,5,p05,the main subject in this image is {label}.,single,10000,0.5508,0.0460385966271162,1.2892031290434625,0.5611806302434875,0.2086122731083621,0.36525,16.1507,20260723
ViT-B-32,openai,jpeg_compression,5,p06,the object depicted here is {label}.,single,10000,0.5458,0.08715438117235899,1.3453861218322316,0.5737436972104999,0.20838798969823952,0.365625,16.1507,20260723
ViT-B-32,openai,jpeg_compression,5,p07,a visual representation of {label}.,single,10000,0.5351,0.058999125996232055,1.3775279156275442,0.5867409425700595,0.22617457614235909,0.383875,16.1507,20260723
ViT-B-32,openai,jpeg_compression,5,p08,an example image of the class {label}.,single,10000,0.5371,0.060987027058005336,1.3813647322585954,0.5940588378342029,0.2375646405471366,0.381125,16.1507,20260723
ViT-B-32,openai,jpeg_compression,5,p09,this picture contains {label}.,single,10000,0.5382,0.04740698238164185,1.3399860075859216,0.5732379652209135,0.21554472441603725,0.373875,16.1507,20260723
ViT-B-32,openai,jpeg_compression,5,p10,a natural image containing {label}.,single,10000,0.5491,0.02213656360656022,1.3331895372850167,0.5637248699503989,0.20708512940331206,0.362875,16.1507,20260723
ViT-B-32,openai,jpeg_compression,5,p11,"{label}, shown in a photograph.",single,10000,0.5465,0.034322817590832715,1.2697980438098229,0.5651756100448342,0.2221514216564546,0.36975,16.1507,20260723
ViT-B-32,openai,jpeg_compression,5,ensemble,mean probability across all frozen prompts,ensemble,10000,0.5643,0.06541675398945808,1.263130076528269,0.5515401620615811,0.2001469775262488,0.349875,16.1507,20260723
RN50,openai,clean,0,p00,a photo of a {label}.,single,10000,0.7037,0.0764568732485175,0.8497304037937075,0.40158222011188144,0.10593547802963457,0.203875,27.0994,20260723
RN50,openai,clean,0,p01,a photograph depicting {label}.,single,10000,0.6905,0.06623726586699487,0.8926339375827703,0.4186730842493389,0.11843079927533949,0.220375,27.0994,20260723
RN50,openai,clean,0,p02,an image of the object {label}.,single,10000,0.6942,0.10898889083862304,0.9005265724676293,0.4182777927299385,0.11075411727190178,0.216875,27.0994,20260723
RN50,openai,clean,0,p03,a picture showing {label}.,single,10000,0.6919,0.06477217703610656,0.8600384672754684,0.4087613580913293,0.11333231882765456,0.21725,27.0994,20260723
RN50,openai,clean,0,p04,this image shows {label}.,single,10000,0.7162,0.09363331152349712,0.8318077556369846,0.39121712249127705,0.09958646407891239,0.197375,27.0994,20260723
RN50,openai,clean,0,p05,the main subject in this image is {label}.,single,10000,0.723,0.1575574437335133,0.8846038320039977,0.40820752047990083,0.10111664233659053,0.1945,27.0994,20260723
RN50,openai,clean,0,p06,the object depicted here is {label}.,single,10000,0.7229,0.2092434227615595,0.9770253552858856,0.4394454187587773,0.10239819930024097,0.191125,27.0994,20260723
RN50,openai,clean,0,p07,a visual representation of {label}.,single,10000,0.6479,0.076489475902915,0.977640412267072,0.46023574587783517,0.14714931518764127,0.262375,27.0994,20260723
RN50,openai,clean,0,p08,an example image of the class {label}.,single,10000,0.6936,0.08218910151571035,0.8853570303290828,0.41544955384803317,0.11489182994574534,0.220875,27.0994,20260723
RN50,openai,clean,0,p09,this picture contains {label}.,single,10000,0.6908,0.10353023622334005,0.892880934220559,0.4176436615021983,0.11359074565980791,0.21675,27.0994,20260723
RN50,openai,clean,0,p10,a natural image containing {label}.,single,10000,0.7154,0.11405713016092778,0.868193622690321,0.40311374118960946,0.10175232527009313,0.196875,27.0994,20260723
RN50,openai,clean,0,p11,"{label}, shown in a photograph.",single,10000,0.6501,0.028984618352353584,0.9357588204611266,0.4456129461076699,0.135352117745681,0.25575,27.0994,20260723
RN50,openai,clean,0,ensemble,mean probability across all frozen prompts,ensemble,10000,0.7149,0.12905886239260436,0.8642899861750207,0.4021343732474132,0.10055245339812824,0.199625,27.0994,20260723
RN50,openai,gaussian_noise,1,p00,a photo of a {label}.,single,10000,0.4014,0.06293189604133367,1.6348248962356053,0.6905647832232149,0.35607114283856356,0.535,21.8886,20260723
RN50,openai,gaussian_noise,1,p01,a photograph depicting {label}.,single,10000,0.4043,0.056386028625071055,1.6964459477746212,0.7153685449653974,0.37372241801113126,0.533875,21.8886,20260723
RN50,openai,gaussian_noise,1,p02,an image of the object {label}.,single,10000,0.426,0.045409190765023234,1.57130077170661,0.6795209281840294,0.3445409104314216,0.509375,21.8886,20260723
RN50,openai,gaussian_noise,1,p03,a picture showing {label}.,single,10000,0.4073,0.045116753828525535,1.5889617290426565,0.686808678273594,0.35284214051989216,0.52675,21.8886,20260723
RN50,openai,gaussian_noise,1,p04,this image shows {label}.,single,10000,0.4248,0.021496218341588977,1.5113886408867268,0.6687283916781934,0.3459067517259396,0.512125,21.8886,20260723
RN50,openai,gaussian_noise,1,p05,the main subject in this image is {label}.,single,10000,0.4286,0.03984966108202935,1.5395735203493381,0.6753964409916519,0.35302013638669305,0.517625,21.8886,20260723
RN50,openai,gaussian_noise,1,p06,the object depicted here is {label}.,single,10000,0.4541,0.12141453272551295,1.5884614723281094,0.6864767509954302,0.3224070679195157,0.47725,21.8886,20260723
RN50,openai,gaussian_noise,1,p07,a visual representation of {label}.,single,10000,0.3829,0.03155674103945494,1.5980399497386393,0.7012869172654075,0.388771317851553,0.556625,21.8886,20260723
RN50,openai,gaussian_noise,1,p08,an example image of the class {label}.,single,10000,0.4262,0.04094601547867059,1.656644195226347,0.698389006736168,0.3496157396060743,0.507375,21.8886,20260723
RN50,openai,gaussian_noise,1,p09,this picture contains {label}.,single,10000,0.4021,0.05627695877104999,1.5854468624252878,0.6895070546348665,0.36233712426068415,0.53575,21.8886,20260723
RN50,openai,gaussian_noise,1,p10,a natural image containing {label}.,single,10000,0.4511,0.04883547259271144,1.5323124707831566,0.6608694950964255,0.3124967485333295,0.478375,21.8886,20260723
RN50,openai,gaussian_noise,1,p11,"{label}, shown in a photograph.",single,10000,0.352,0.18228616662025451,1.8828201753735003,0.7911933841973733,0.43167910439523294,0.604,21.8886,20260723
RN50,openai,gaussian_noise,1,ensemble,mean probability across all frozen prompts,ensemble,10000,0.4383,0.05619371903389694,1.5273472259121805,0.6667172224015034,0.3292471029723104,0.492,21.8886,20260723
RN50,openai,gaussian_noise,2,p00,a photo of a {label}.,single,10000,0.2864,0.09345797166824339,1.939117654014354,0.7932956693565045,0.5157544801363704,0.672875,21.6923,20260723
RN50,openai,gaussian_noise,2,p01,a photograph depicting {label}.,single,10000,0.2771,0.10949642927348616,2.1309540883539775,0.8415729205526091,0.553425510748111,0.683125,21.6923,20260723
RN50,openai,gaussian_noise,2,p02,an image of the object {label}.,single,10000,0.2935,0.056081859940290454,1.9289219447273338,0.7898096511365015,0.5074948694455789,0.660875,21.6923,20260723
RN50,openai,gaussian_noise,2,p03,a picture showing {label}.,single,10000,0.2886,0.07577747790515425,1.9527507284767283,0.8019993996891512,0.5151954947474003,0.665875,21.6923,20260723
RN50,openai,gaussian_noise,2,p04,this image shows {label}.,single,10000,0.3079,0.04563718318641186,1.836531191988971,0.7791891998007654,0.5099569804567995,0.653125,21.6923,20260723
RN50,openai,gaussian_noise,2,p05,the main subject in this image is {label}.,single,10000,0.3016,0.021571222601830968,1.853376022004907,0.7806477794246838,0.5195276736592921,0.663875,21.6923,20260723
RN50,openai,gaussian_noise,2,p06,the object depicted here is {label}.,single,10000,0.312,0.07955999610871076,1.8999394035855184,0.7913863909014143,0.48955072469483013,0.63925,21.6923,20260723
RN50,openai,gaussian_noise,2,p07,a visual representation of {label}.,single,10000,0.2655,0.06438165413290262,1.9415607759714337,0.8059955885447739,0.5479703615969854,0.695,21.6923,20260723
RN50,openai,gaussian_noise,2,p08,an example image of the class {label}.,single,10000,0.2833,0.04943824486136437,2.1118299846505484,0.8262997665013918,0.5366294690011221,0.67325,21.6923,20260723
RN50,openai,gaussian_noise,2,p09,this picture contains {label}.,single,10000,0.2686,0.09732456006109716,1.9643854629097663,0.8106803519229248,0.5505289229178254,0.69575,21.6923,20260723
RN50,openai,gaussian_noise,2,p10,a natural image containing {label}.,single,10000,0.3224,0.035617902772128576,1.81422613687571,0.7659057565003821,0.48064131463038723,0.632375,21.6923,20260723
RN50,openai,gaussian_noise,2,p11,"{label}, shown in a photograph.",single,10000,0.2311,0.25581580288112166,2.3131236987252595,0.9170513930106932,0.6108238372484225,0.747625,21.6923,20260723
RN50,openai,gaussian_noise,2,ensemble,mean probability across all frozen prompts,ensemble,10000,0.3205,0.04392451772093774,1.8631193970628033,0.7780217654852452,0.484621146607882,0.63,21.6923,20260723
RN50,openai,gaussian_noise,3,p00,a photo of a {label}.,single,10000,0.2319,0.0931285393074155,2.1412149137303005,0.8478071661946451,0.6080930361510017,0.734375,21.7195,20260723
RN50,openai,gaussian_noise,3,p01,a photograph depicting {label}.,single,10000,0.2075,0.14594023055583236,2.4567815471131347,0.9158023893764128,0.6843226522235142,0.769625,21.7195,20260723
RN50,openai,gaussian_noise,3,p02,an image of the object {label}.,single,10000,0.2168,0.07474313807189466,2.18735472005283,0.8543625429888579,0.6344626188210241,0.755875,21.7195,20260723
RN50,openai,gaussian_noise,3,p03,a picture showing {label}.,single,10000,0.2125,0.1083170932918787,2.2139730054555034,0.8688585580868614,0.6381079281668184,0.75675,21.7195,20260723
RN50,openai,gaussian_noise,3,p04,this image shows {label}.,single,10000,0.2305,0.07335198195278646,2.0713543998913986,0.8417964844424219,0.6273968337217337,0.7455,21.7195,20260723
RN50,openai,gaussian_noise,3,p05,the main subject in this image is {label}.,single,10000,0.2325,0.04300946961939336,2.0652400252699623,0.8361756326757702,0.6164108778797265,0.742375,21.7195,20260723
RN50,openai,gaussian_noise,3,p06,the object depicted here is {label}.,single,10000,0.2216,0.05672757595777512,2.1068619421656503,0.8510857541339134,0.6225464395476501,0.7465,21.7195,20260723
RN50,openai,gaussian_noise,3,p07,a visual representation of {label}.,single,10000,0.1972,0.09435026142895224,2.1895408576763025,0.8651983430006293,0.6581251671179155,0.777125,21.7195,20260723
RN50,openai,gaussian_noise,3,p08,an example image of the class {label}.,single,10000,0.2049,0.07865415153950452,2.4196804170731534,0.8916513995599691,0.6594959234642259,0.76375,21.7195,20260723
RN50,openai,gaussian_noise,3,p09,this picture contains {label}.,single,10000,0.1801,0.15756435456126927,2.249267074278368,0.8816803242084655,0.6970924196411236,0.800875,21.7195,20260723
RN50,openai,gaussian_noise,3,p10,a natural image containing {label}.,single,10000,0.242,0.05830626003295183,2.012530005736662,0.8283600100992619,0.6048499420649025,0.72725,21.7195,20260723
RN50,openai,gaussian_noise,3,p11,"{label}, shown in a photograph.",single,10000,0.1664,0.3090462841153145,2.6347971928844927,1.000047642574503,0.7370173777515462,0.823125,21.7195,20260723
RN50,openai,gaussian_noise,3,ensemble,mean probability across all frozen prompts,ensemble,10000,0.2375,0.05197832068502903,2.0993365012917535,0.8424087054794643,0.6066965241725124,0.728625,21.7195,20260723
RN50,openai,gaussian_noise,4,p00,a photo of a {label}.,single,10000,0.2208,0.08575621221214531,2.2223375942807224,0.8663671746953063,0.6394699042946403,0.751625,21.9976,20260723
RN50,openai,gaussian_noise,4,p01,a photograph depicting {label}.,single,10000,0.1864,0.1593437742397189,2.5916597054174844,0.9405050085181467,0.7298997125145943,0.7945,21.9976,20260723
RN50,openai,gaussian_noise,4,p02,an image of the object {label}.,single,10000,0.1897,0.08842789517194033,2.2857483486344052,0.8759752840771713,0.6817495020145854,0.788375,21.9976,20260723
RN50,openai,gaussian_noise,4,p03,a picture showing {label}.,single,10000,0.1858,0.12607239113003016,2.319052714273051,0.8935535298993434,0.6910411728225118,0.78825,21.9976,20260723
RN50,openai,gaussian_noise,4,p04,this image shows {label}.,single,10000,0.2034,0.08805062499642374,2.163670483093728,0.8641103551325645,0.6782154341244113,0.777,21.9976,20260723
RN50,openai,gaussian_noise,4,p05,the main subject in this image is {label}.,single,10000,0.2093,0.04817461246401071,2.1441908387862894,0.8555725246403294,0.6563891890883997,0.76625,21.9976,20260723
RN50,openai,gaussian_noise,4,p06,the object depicted here is {label}.,single,10000,0.1867,0.05766639661043883,2.184244796668256,0.871428919340547,0.6774975296028682,0.784125,21.9976,20260723
RN50,openai,gaussian_noise,4,p07,a visual representation of {label}.,single,10000,0.1749,0.10424516770243647,2.2880392438541874,0.8874181305638633,0.7055401719651246,0.8035,21.9976,20260723
RN50,openai,gaussian_noise,4,p08,an example image of the class {label}.,single,10000,0.1795,0.09258796204030514,2.5353092750439146,0.9122528769823072,0.7068569987259707,0.79275,21.9976,20260723
RN50,openai,gaussian_noise,4,p09,this picture contains {label}.,single,10000,0.1542,0.1796486067712307,2.363586629764819,0.9071975987646034,0.7508282729946386,0.831875,21.9976,20260723
RN50,openai,gaussian_noise,4,p10,a natural image containing {label}.,single,10000,0.2126,0.07003698137402536,2.0922806785576253,0.8515290998465629,0.659488138497743,0.761125,21.9976,20260723
RN50,openai,gaussian_noise,4,p11,"{label}, shown in a photograph.",single,10000,0.1428,0.33610489263534554,2.7696642321802107,1.031240917897644,0.7802206282001666,0.848125,21.9976,20260723
RN50,openai,gaussian_noise,4,ensemble,mean probability across all frozen prompts,ensemble,10000,0.2075,0.05733269164413214,2.191587272322757,0.8651257957237369,0.6608847862058802,0.76625,21.9976,20260723
RN50,openai,gaussian_noise,5,p00,a photo of a {label}.,single,10000,0.2062,0.08137450546026231,2.2801239930607706,0.880221941996352,0.6641750120492635,0.767,21.9885,20260723
RN50,openai,gaussian_noise,5,p01,a photograph depicting {label}.,single,10000,0.1685,0.16902302579283715,2.694947561063931,0.9575104475919738,0.7642274743471899,0.817625,21.9885,20260723
RN50,openai,gaussian_noise,5,p02,an image of the object {label}.,single,10000,0.1714,0.09762690910696983,2.3665266888626824,0.8929119115318453,0.7195725549898287,0.808375,21.9885,20260723
RN50,openai,gaussian_noise,5,p03,a picture showing {label}.,single,10000,0.1639,0.14678747586905963,2.399565523022464,0.9126936702201685,0.7330347839688267,0.814375,21.9885,20260723
RN50,openai,gaussian_noise,5,p04,this image shows {label}.,single,10000,0.1758,0.10813694581836462,2.2369393157013575,0.8818152010867347,0.7249171164335381,0.80725,21.9885,20260723
RN50,openai,gaussian_noise,5,p05,the main subject in this image is {label}.,single,10000,0.1917,0.05252355037480591,2.2006172761634057,0.8686583970715405,0.6877017658714947,0.786875,21.9885,20260723
RN50,openai,gaussian_noise,5,p06,the object depicted here is {label}.,single,10000,0.1636,0.06727648254781962,2.240467090949209,0.8862283373466017,0.7238817855543471,0.812875,21.9885,20260723
RN50,openai,gaussian_noise,5,p07,a visual representation of {label}.,single,10000,0.1538,0.12037584448456763,2.363935507859664,0.9040502270363824,0.748384667153868,0.831,21.9885,20260723
RN50,openai,gaussian_noise,5,p08,an example image of the class {label}.,single,10000,0.1596,0.10263048232048746,2.623616347088803,0.9269557516780172,0.7483081040833129,0.816875,21.9885,20260723
RN50,openai,gaussian_noise,5,p09,this picture contains {label}.,single,10000,0.1335,0.19921959488689897,2.4506882835865804,0.9251364047282892,0.7870813247908193,0.85375,21.9885,20260723
RN50,openai,gaussian_noise,5,p10,a natural image containing {label}.,single,10000,0.1828,0.09207871344834563,2.1575018662314016,0.8699701238586854,0.7088226450587622,0.7945,21.9885,20260723
RN50,openai,gaussian_noise,5,p11,"{label}, shown in a photograph.",single,10000,0.1299,0.3501996360108256,2.8691502527937307,1.0528455548815283,0.807724454000072,0.862125,21.9885,20260723
RN50,openai,gaussian_noise,5,ensemble,mean probability across all frozen prompts,ensemble,10000,0.1809,0.07437124956101179,2.2621979329697504,0.8821565613993447,0.7069307405610396,0.797375,21.9885,20260723
RN50,openai,shot_noise,1,p00,a photo of a {label}.,single,10000,0.4865,0.038114154534041884,1.3938228408049202,0.609046626450608,0.2634031743361275,0.435,22.1537,20260723
RN50,openai,shot_noise,1,p01,a photograph depicting {label}.,single,10000,0.502,0.025205662967264654,1.409463682758968,0.6171524071635055,0.2669912671814563,0.424,22.1537,20260723
RN50,openai,shot_noise,1,p02,an image of the object {label}.,single,10000,0.5167,0.0645744817614555,1.3382366107270425,0.5980340684997562,0.2526719056962497,0.407,22.1537,20260723
RN50,openai,shot_noise,1,p03,a picture showing {label}.,single,10000,0.4945,0.036295457592606536,1.3453413645025998,0.6026780221393921,0.2608711141089213,0.425125,22.1537,20260723
RN50,openai,shot_noise,1,p04,this image shows {label}.,single,10000,0.5104,0.02424115120470524,1.297116563860147,0.5884384060652587,0.2528853339880182,0.411125,22.1537,20260723
RN50,openai,shot_noise,1,p05,the main subject in this image is {label}.,single,10000,0.5205,0.07454488032758234,1.321587501858187,0.593168554246504,0.2526746914547934,0.40975,22.1537,20260723
RN50,openai,shot_noise,1,p06,the object depicted here is {label}.,single,10000,0.5386,0.14700382749140262,1.38382359656488,0.6102808350055345,0.2361122729371401,0.38175,22.1537,20260723
RN50,openai,shot_noise,1,p07,a visual representation of {label}.,single,10000,0.4638,0.025039399537444114,1.385812169432132,0.6267888254738584,0.29976711507503334,0.465125,22.1537,20260723
RN50,openai,shot_noise,1,p08,an example image of the class {label}.,single,10000,0.5196,0.06039923675656318,1.3753810082967561,0.6049814387035443,0.2519483096664121,0.399,22.1537,20260723
RN50,openai,shot_noise,1,p09,this picture contains {label}.,single,10000,0.4886,0.04548444020450116,1.346921657053084,0.6052868091945663,0.26793853775759097,0.434,22.1537,20260723
RN50,openai,shot_noise,1,p10,a natural image containing {label}.,single,10000,0.5392,0.06499212092608213,1.3247532836518405,0.5834793707053892,0.22827025179234214,0.37975,22.1537,20260723
RN50,openai,shot_noise,1,p11,"{label}, shown in a photograph.",single,10000,0.4424,0.12828267792463302,1.5645503984740323,0.6873060291978141,0.3215403016822604,0.496875,22.1537,20260723
RN50,openai,shot_noise,1,ensemble,mean probability across all frozen prompts,ensemble,10000,0.5277,0.07654613178670407,1.3034392874429097,0.5852038586242448,0.23976036687215782,0.38975,22.1537,20260723
RN50,openai,shot_noise,2,p00,a photo of a {label}.,single,10000,0.3931,0.0643338445276022,1.6260739873348193,0.6940437954305558,0.3652001451764005,0.543125,22.0699,20260723
RN50,openai,shot_noise,2,p01,a photograph depicting {label}.,single,10000,0.4022,0.05368449839055538,1.68924906522381,0.7133887031585631,0.3765262106679026,0.536,22.0699,20260723
RN50,openai,shot_noise,2,p02,an image of the object {label}.,single,10000,0.4283,0.05026137935668232,1.5721531608970911,0.6815919605847076,0.34634426523135053,0.50475,22.0699,20260723
RN50,openai,shot_noise,2,p03,a picture showing {label}.,single,10000,0.4055,0.042539995051920416,1.5857942684948954,0.6895688637166418,0.35917143641930455,0.528875,22.0699,20260723
RN50,openai,shot_noise,2,p04,this image shows {label}.,single,10000,0.4178,0.02237118411064148,1.5173519667539666,0.6739873661830142,0.35503432891298753,0.516125,22.0699,20260723
RN50,openai,shot_noise,2,p05,the main subject in this image is {label}.,single,10000,0.427,0.042890301504731186,1.5427989206138273,0.6785689740912668,0.35852481894982885,0.51875,22.0699,20260723
